OTU	G.FITS2.10	A.FITS2.9	H.FITS2.8	A.FITS2.10	A.FITS2.18	G.FITS2.7	E.FITS2.3	A.FITS2.7	G.FITS2.8	H.FITS2.5	F.FITS2.7	C.FITS2.9	G.FITS2.9	H.FITS2.7	G.FITS2.5	G.FITS2.1	A.FITS2.6	F.FITS2.10	G.FITS2.2	G.FITS2.3	E.FITS2.2	G.FITS2.6	H.FITS2.6	D.FITS2.8	D.FITS2.7	D.FITS2.10	D.FITS2.9	E.FITS2.4	F.FITS2.6	F.FITS2.8	E.FITS2.5	A.FITS2.20	E.FITS2.1	F.FITS2.9	A.FITS2.19	A.FITS2.8	C.FITS2.10	G.FITS2.4	taxonomy
Species_2052	0.0	135.0	34.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	197.0	1.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	20.0	1.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae sedis; g__Cryptococcus; s__Cryptococcus aff amylolyticus AS 22501
Species_23	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	695.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes
Species_1445	0.0	1.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	17.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota
Species_2143	131.0	0.0	1.0	4.0	8.0	36.0	183.0	0.0	94.0	0.0	10.0	0.0	19.0	0.0	119.0	0.0	0.0	32.0	0.0	8.0	0.0	4.0	0.0	0.0	3.0	117.0	251.0	172.0	0.0	0.0	0.0	3.0	5.0	0.0	10.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__Chaetothyriales sp M_Mo9
Species_1270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
Species_460	0.0	3.0	1.0	5.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	2.0	0.0	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma; s__Pseudozyma sp Y3_09
Species_324	0.0	3.0	0.0	3.0	2.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	90.0	0.0	1.0	5.0	0.0	2.0	1.0	0.0	851.0	0.0	0.0	2.0	0.0	1.0	0.0	4.0	6.0	30.0	2.0	3.0	269.0	0.0	1.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria
Species_2066	0.0	7.0	8.0	3.0	14.0	0.0	0.0	1.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	5.0	30.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	3.0	0.0	25.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__Helotiales sp WMM_2012f
Species_1607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Verrucariales; f__Verrucariaceae; g__Verrucaria; s__Verrucaria sp AO_2009b
Species_1386	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	4.0	26.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium tricinctum
Species_535	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	104.0	1.0	0.0	0.0	2.0	0.0	147.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Incertae sedis; g__Tetracladium
Species_683	24.0	21.0	156.0	563.0	273.0	26.0	19248.0	12.0	36.0	0.0	767.0	64.0	122.0	0.0	61.0	2.0	135.0	106.0	9.0	20.0	2007.0	40.0	105.0	61.0	75.0	190.0	906.0	990.0	596.0	40.0	2035.0	6.0	399.0	0.0	75.0	10.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Entylomatales; f__unidentified; g__unidentified; s__Entylomatales sp
Species_2260	0.0	3.0	0.0	19.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
Species_1712	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	60.0	16.0	0.0	0.0	0.0	1.0	8.0	133.0	1.0	7.0	26.0	47.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Teloschistales; f__Teloschistaceae; g__Caloplaca
Species_765	1445.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae sedis; f__Apiosporaceae; g__Arthrinium; s__Arthrinium pseudosinense
Species_237	43.0	2.0	297.0	17.0	24.0	6.0	238.0	16.0	108.0	2.0	57.0	200.0	6.0	0.0	87.0	3.0	7.0	0.0	18.0	4.0	0.0	43.0	1.0	0.0	0.0	429.0	4.0	127.0	53.0	11.0	0.0	1.0	40.0	0.0	0.0	13.0	0.0	0.0	k__Fungi; p__Ascomycota
Species_2371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	799.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Incertae sedis; g__Mycocentrospora; s__Mycocentrospora sp
Species_300	14.0	362.0	23.0	103.0	376.0	87.0	102.0	1.0	57.0	12.0	1347.0	2.0	4.0	3.0	6.0	1.0	116.0	303.0	7.0	13.0	4.0	0.0	6.0	18.0	36.0	46.0	1.0	68.0	54.0	570.0	42.0	4.0	21.0	91.0	1078.0	3.0	2.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Cystofilobasidiaceae; g__Udeniomyces; s__Udeniomyces pannonicus
Species_1075	1.0	15.0	46.0	1.0	1.0	0.0	202.0	0.0	1.0	0.0	12.0	0.0	15.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	381.0	0.0	0.0	2.0	0.0	47.0	4.0	374.0	4.0	0.0	71.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Meruliaceae; g__Bjerkandera; s__Bjerkandera adusta
Species_2232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Incertae sedis; g__Coniosporium; s__Coniosporium sp SL1131
Species_496	0.0	0.0	0.0	0.0	0.0	545.0	652.0	0.0	780.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	857.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes
Species_2581	0.0	0.0	0.0	16.0	12.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae sedis; f__Plectosphaerellaceae; g__Lectera; s__Lectera longa
Species_1699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	272.0	1.0	216.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Capronia; s__Capronia coronata
Species_694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium sp MX271
Species_2244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1719.0	0.0	0.0	968.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Teloschistales; f__Teloschistaceae; g__Caloplaca; s__Caloplaca soralifera
Species_296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Lecanoromycetes
Species_265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	10.0	13.0	0.0	0.0	9.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
Species_1700	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	13.0	0.0	0.0	1.0	11.0	93.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Teloschistales; f__Teloschistaceae; g__Caloplaca
Species_2687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal sp VKM FW_2422
Species_2012	33.0	5.0	80.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	9.0	0.0	0.0	707.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleomassariaceae
Species_1884	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	6.0	0.0	0.0	4.0	14.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
Species_557	0.0	0.0	76.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
Species_672	3.0	2435.0	27.0	117.0	135.0	3.0	3323.0	4.0	5.0	29.0	1882.0	252.0	0.0	0.0	2.0	0.0	2213.0	3468.0	4.0	1.0	530.0	1.0	1.0	89.0	732.0	747.0	2496.0	1219.0	924.0	2472.0	515.0	22.0	34.0	88.0	72.0	29.0	135.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Leucosporidiales; f__Leucosporidiaceae
Species_2035	2.0	0.0	2.0	0.0	0.0	41.0	0.0	0.0	6.0	0.0	2.0	0.0	12.0	0.0	7.0	0.0	0.0	0.0	1.0	6.0	26.0	4.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae sedis; f__Plectosphaerellaceae; g__Plectosphaerella; s__Plectosphaerella citrulli
Species_197	1.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	13.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus vitricola
Species_1500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	30.0	0.0	0.0	7.0	0.0	0.0	248.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	1.0	4.0	0.0	3.0	0.0	155.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales
Species_1746	0.0	17.0	0.0	0.0	3.0	23.0	0.0	0.0	71.0	0.0	4.0	2.0	66.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	17.0	5.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Dothioraceae; g__Aureobasidium; s__Aureobasidium sp
Species_2685	36.0	2.0	0.0	0.0	0.0	21.0	4.0	0.0	25.0	0.0	1.0	1.0	1.0	0.0	19.0	1.0	0.0	1.0	4.0	9.0	19.0	9.0	0.0	1.0	2.0	6.0	0.0	5.0	1.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
Species_2238	1.0	56.0	538.0	47.0	126.0	77.0	0.0	437.0	2.0	311.0	138.0	0.0	22.0	1.0	119.0	0.0	0.0	4.0	0.0	50.0	0.0	0.0	303.0	169.0	246.0	876.0	13.0	169.0	1086.0	34.0	0.0	13.0	115.0	448.0	33.0	26.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Incertae sedis; f__Incertae sedis; g__Sarcinomyces; s__Sarcinomyces sp MA 4705
Species_2388	0.0	0.0	10.0	1.0	2.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	48.0	103.0	6.0	292.0	32.0	24.0	0.0	0.0	5.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Rhytismatales; f__Rhytismataceae; g__Lophodermium; s__Lophodermium piceae
Species_1690	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	5.0	0.0	0.0	3.0	5.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
Species_126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
Species_251	28.0	0.0	1238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	3731.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Incertae sedis; o__Incertae sedis; f__Incertae sedis; g__Zymoseptoria
Species_1034	1.0	1.0	74.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	13.0	20.0	0.0	0.0	8.0	331.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
Species_2803	1.0	0.0	141.0	0.0	1.0	69.0	0.0	0.0	51.0	261.0	0.0	579.0	131.0	225.0	359.0	174.0	0.0	4.0	148.0	89.0	14.0	63.0	32.0	34.0	293.0	191.0	5.0	49.0	12.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	360.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes
Species_1548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Incertae sedis; g__Leptodontidium; s__Leptodontidium sp
Species_651	0.0	47.0	892.0	51.0	8.0	0.0	82.0	11.0	0.0	0.0	13.0	0.0	0.0	0.0	16.0	0.0	3.0	94.0	0.0	0.0	67.0	0.0	364.0	104.0	45.0	773.0	240.0	39.0	40.0	31.0	1.0	9.0	7.0	0.0	46.0	1.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Venturiaceae; g__Fusicladium; s__Fusicladium sp
Species_947	0.0	0.0	111.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Incertae sedis; o__Incertae sedis; f__Incertae sedis; g__Acrodontium; s__Acrodontium crateriforme
Species_920	33.0	0.0	99.0	0.0	11.0	28.0	39.0	6.0	107.0	0.0	0.0	0.0	216.0	0.0	20.0	3.0	0.0	36.0	18.0	14.0	47.0	29.0	0.0	4.0	0.0	259.0	30.0	13.0	29.0	20.0	55.0	41.0	2.0	0.0	4.0	3.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
Species_887	0.0	257.0	0.0	150.0	64.0	0.0	0.0	10.0	0.0	0.0	54.0	0.0	9.0	0.0	0.0	1.0	105.0	52.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	16.0	9.0	0.0	2.0	19.0	0.0	77.0	8.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Erysiphales; f__Erysiphaceae; g__Blumeria; s__Blumeria graminis
Species_72	0.0	0.0	24.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.0	27.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
Species_918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora
Species_1856	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota
Species_1491	1.0	0.0	82.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	58.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Incertae sedis; f__Pseudeurotiaceae; g__Pseudogymnoascus; s__Pseudogymnoascus roseus
Species_632	0.0	0.0	24.0	2.0	4.0	0.0	0.0	0.0	0.0	38.0	0.0	84.0	1.0	0.0	63.0	0.0	0.0	2.0	0.0	23.0	0.0	0.0	0.0	24.0	16.0	16.0	6.0	88.0	19.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Isaria; s__Isaria fumosorosea
Species_2257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Incertae sedis; g__Hyphodiscus; s__Hyphodiscus sp
Species_610	26.0	3.0	40.0	1.0	2.0	20.0	0.0	0.0	29.0	0.0	1.0	0.0	77.0	0.0	114.0	1.0	0.0	17.0	53.0	16.0	0.0	0.0	0.0	0.0	53.0	12.0	4.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Lycoperdon; s__Lycoperdon pyriforme
Species_1994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Atheliaceae; g__Athelia; s__Athelia pyriformis
Species_2633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1868.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
Species_1136	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	3.0	17.0	2.0	0.0	0.0	0.0	0.0	20637.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces cerevisiae
Species_1683	8.0	6185.0	154.0	182.0	98.0	0.0	97.0	1.0	58.0	28.0	1188.0	205.0	3.0	77.0	4.0	0.0	269.0	1659.0	28.0	13.0	0.0	0.0	122.0	17.0	12.0	25.0	3.0	29.0	565.0	3015.0	0.0	11.0	337.0	276.0	7326.0	3.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae sedis; g__Sporobolomyces; s__Sporobolomyces roseus
Species_1452	0.0	0.0	422.0	0.0	0.0	4.0	0.0	1.0	0.0	5.0	0.0	814.0	85.0	624.0	1039.0	86.0	0.0	0.0	860.0	125.0	0.0	88.0	0.0	5.0	57.0	1027.0	63.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Teloschistales; f__Teloschistaceae
Species_2089	0.0	0.0	39.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	7.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	6.0	0.0	55.0	20.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	5.0	0.0	97.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Corticiales; f__Corticiaceae; g__Cytidia; s__Cytidia salicina
Species_2087	3.0	20.0	88.0	23.0	18.0	0.0	408.0	17.0	0.0	32.0	70.0	0.0	75.0	0.0	0.0	8.0	14.0	4.0	0.0	24.0	402.0	0.0	40.0	36.0	20.0	475.0	66.0	631.0	25.0	16.0	86.0	3.0	32.0	0.0	74.0	1.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Peniophora
